GeneSymbol,N_SNPs,Threshold_Used,Mean_F_stat,Is_Weak_Instrument,MR_Method,MR_Beta,MR_SE,MR_CI_Lower,MR_CI_Upper,MR_Pvalue,Cochran_Q,Cochran_Q_Pval,Top_Instrument_SNP,MR_FDR
KLRAP1,1,5.0e-08,1281.38225296,False,Wald Ratio,-0.0016735720146437661,0.001121321760407825,-0.003871362665043103,0.0005242186357555709,0.1355682837610941,0.0,1.0,rs58917785,0.5133806254507174
DARS2,2,5.0e-08,251.10414578,False,IVW,-0.002939571640374127,0.0019696289366239856,-0.006800044356157138,0.0009209010754088844,0.1355813574572413,0.20349689851936661,0.6519129336201508,rs7530546,0.5133806254507174
DGAT1,3,5.0e-08,250.04074820666668,False,IVW,-0.0035384082902175907,0.0014554232102463329,-0.006391037782300404,-0.0006857787981347781,0.13560589582951366,5.7314496960552415,0.05694184198781049,rs3757976,0.5133806254507174
RP11-617F23.1,1,5.0e-08,125.15344384000002,False,Wald Ratio,0.002450991930239738,0.0016426666586467071,-0.0007686347207078079,0.005670618581187285,0.13567787711882118,0.0,1.0,rs2939849,0.5134882232754978
RNASE2,1,5.0e-08,1490.2919784900002,False,Wald Ratio,0.0016948957565326396,0.0011360532804870667,-0.0005317686732220109,0.00392156018628729,0.1357212390733602,0.0,1.0,rs12882281,0.5134882232754978
ARHGAP20,1,1.0e-05 (relaxed),21.79862721,False,Wald Ratio,-0.014278568883494963,0.009571378117921931,-0.03303846999462195,0.004481332227632022,0.1357519399225926,0.0,1.0,rs68062202,0.5134882232754978
RP11-420G6.4,1,5.0e-08,2738.533561,False,Wald Ratio,0.0011732954084051966,0.0007865889538345712,-0.0003684189411105629,0.002715009757920956,0.1357975939047027,0.0,1.0,rs380779,0.5134882232754978
CCNH,1,5.0e-08,75.02158225000001,False,Wald Ratio,0.006992762011854542,0.004688877098230992,-0.0021974371006782028,0.016182961124387288,0.1358693397539319,0.0,1.0,rs2230641,0.5134882232754978
IL17RB,1,5.0e-08,514.93594084,False,Wald Ratio,0.0028765399576669215,0.0019288180452790538,-0.0009039434110800241,0.006657023326413867,0.135870013623967,0.0,1.0,rs709324,0.5134882232754978
SLBP,1,5.0e-08,690.0918841600001,False,Wald Ratio,-0.0023007211745562904,0.0015429155425477688,-0.005324835637949917,0.0007233932888373366,0.1359216644376653,0.0,1.0,rs1794002,0.5134882232754978
CTD-2012J19.1,1,5.0e-08,423.44996841,False,Wald Ratio,0.0023419512012289637,0.0015705710243241737,-0.0007363680064464166,0.005420270408904344,0.13592308381100793,0.0,1.0,rs6884674,0.5134882232754978
SOLH,1,5.0e-08,773.6909140900002,False,Wald Ratio,0.0019343095453677709,0.001297217077549365,-0.0006082359266289844,0.0044768550173645266,0.13592934138489876,0.0,1.0,rs113948862,0.5134882232754978
MRPL24,1,5.0e-08,333.58100163999995,False,Wald Ratio,0.003609134042405579,0.0024205008343424917,-0.0011350475929057047,0.008353315677716862,0.13594334943361308,0.0,1.0,rs6427327,0.5134882232754978
LMAN2L,3,5.0e-08,192.44051101999995,False,IVW,0.007073402528593294,0.002914537891979718,0.0013609082603130464,0.01278589679687354,0.13598873603606876,5.212031207694765,0.07382811898792374,rs72809828,0.5135429177216634
PPP1R37,1,5.0e-08,390.30348721,False,Wald Ratio,0.0017114919906236713,0.0011482509861070215,-0.000539079942146091,0.003962063923393434,0.13608734874661677,0.0,1.0,rs10412988,0.5137985427797737
MGP,1,5.0e-08,591.92457025,False,Wald Ratio,0.002650242942567125,0.0017791630923875154,-0.000836916718512405,0.006137402603646655,0.13632920540144378,0.0,1.0,rs2445388,0.51452069693459
ITLN1,1,5.0e-08,1453.8130152100002,False,Wald Ratio,0.001188512665578668,0.0007979216487218288,-0.00037541376591611634,0.0027524390970734523,0.13635299322942052,0.0,1.0,rs12040060,0.51452069693459
TRGV1,1,5.0e-08,76.65177601,False,Wald Ratio,0.0027276974764111855,0.001831383041539459,-0.000861813285006154,0.0063172082378285255,0.13637695657795845,0.0,1.0,rs2736944,0.51452069693459
CNTNAP1,3,5.0e-08,78.53625200666666,False,IVW,-0.002659586451929922,0.001785769418758555,-0.006159694512696689,0.0008405216088368454,0.13640248375041342,0.11268155472842886,0.9452169724520274,rs11079049,0.51452069693459
CCDC106,1,5.0e-08,106.19508600999995,False,Wald Ratio,-0.006118823623906096,0.004109673577497417,-0.014173783835801033,0.0019361365879888414,0.13651814891983705,0.0,1.0,rs581023,0.5148401185773973
RP11-460N20.5,3,5.0e-08,2079.7701993899996,False,IVW,-0.00042543430440870016,0.00028577909806778236,-0.0009855613366215536,0.0001346927278041532,0.13657103019337136,0.6670350151980126,0.716399356097515,rs4451193,0.5148768522036165
ADD3,3,5.0e-08,442.8661555833333,False,IVW,-0.0034794826913402362,0.0014376262730902206,-0.0062972301865970685,-0.000661735196083404,0.13658986305449816,2.7393036907234736,0.2541954434715332,rs11194981,0.5148768522036165
JRK,1,5.0e-08,69.49556496,False,Wald Ratio,0.0066647333431593585,0.004477525693723223,-0.002111217016538159,0.015440683702856877,0.13662282842794382,0.0,1.0,rs74941729,0.5148843087227749
RP5-1107A17.4,1,1.0e-05 (relaxed),26.567839359999997,False,Wald Ratio,0.004557563690829646,0.003063251385181407,-0.0014464090241259123,0.010561536405785204,0.13679862683866917,0.0,1.0,rs8081759,0.5153442129920212
IGLV10-54,2,5.0e-08,695.867843525,False,IVW,-0.0009293183239131346,0.0006246310064465347,-0.0021535950965483426,0.0002949584487220732,0.1368068923632526,0.0008757963040077603,0.9763909654913236,rs5750741,0.5153442129920212
FKBP1A,1,5.0e-08,1539.1969027599998,False,Wald Ratio,-0.001618390192166984,0.001087869770884438,-0.003750614943100483,0.0005138345587665147,0.1368381927358755,0.0,1.0,rs8392,0.5153452879644849
RBMS1P1,1,1.0e-05 (relaxed),24.961015210000003,False,Wald Ratio,0.006577310447737805,0.004423689147437663,-0.002093120281240016,0.015247741176715625,0.1370575234924165,0.0,1.0,rs1168770,0.5160543417969619
C11orf63,1,5.0e-08,1494.71931456,False,Wald Ratio,0.0017216449763699335,0.0011580905729431468,-0.0005482125465986339,0.003991502499338501,0.13711420557304188,0.0,1.0,rs7114583,0.5161508019487231
GLRX5,1,5.0e-08,1127.5962520900002,False,Wald Ratio,0.001955566991002317,0.0013156994774712906,-0.0006232039848414125,0.004534337966846046,0.13719117473162323,0.0,1.0,rs3825546,0.5162385536406371
TBCB,2,5.0e-08,568.4028445800001,False,IVW,-0.0020886880301108175,0.0014054118438607995,-0.0048432952440779845,0.0006659191838563495,0.13723282274623916,0.38372709559999685,0.5356152766959237,rs2231569,0.5162385536406371
TXLNB,1,5.0e-08,100.39238416,False,Wald Ratio,0.006819311356346071,0.004588675972401935,-0.002174493549561721,0.015813116262253863,0.13724806194992167,0.0,1.0,rs11758389,0.5162385536406371
RP5-1112D6.4,2,5.0e-08,316.0789105,False,IVW,-0.0011179122892127366,0.0007522631236232052,-0.002592348011514219,0.0003565234330887455,0.13726179164566288,0.16703115004468344,0.682763910302066,rs597403,0.5162385536406371
ASB6,1,5.0e-08,97.86155625,False,Wald Ratio,0.006197469105791421,0.004170976897261842,-0.001977645612841788,0.01437258382442463,0.1373173372488583,0.0,1.0,rs10819550,0.5163305896644104
UHRF1BP1,4,5.0e-08,3224.1823217974998,False,IVW,-0.0013663084091253084,0.0006781736183548838,-0.0026955287011008805,-3.70881171497361e-05,0.13735932019605968,8.342222402506092,0.03944395114385568,rs9469859,0.5163715982755039
POLD1,1,5.0e-08,29.99862441,False,Wald Ratio,0.008305060257394746,0.005591474881176432,-0.0026542305097110603,0.019264351024500553,0.13746235381629845,0.0,1.0,rs57887481,0.5165179699842488
ITCH,2,5.0e-08,395.41101057,False,IVW,-0.01911934771814219,0.004194444996062095,-0.027340459910423894,-0.010898235525860485,0.13748502435767995,7.211466870168842,0.0072439267186621414,rs1205344,0.5165179699842488
ITM2B,3,5.0e-08,303.05193683,False,IVW,0.002153452973483178,0.0014499438411261158,-0.0006884369551240091,0.004995342902090365,0.1374915130741654,1.9263326953393118,0.38168243134927893,rs3803188,0.5165179699842488
MESP1,1,5.0e-08,1010.7503392900003,False,Wald Ratio,-0.00210113071736272,0.0014150160322020935,-0.004874562140478824,0.0006723007057533831,0.13757529445437866,0.0,1.0,rs2305441,0.5167158889362469
AP001628.6,1,5.0e-08,41.567677290000006,False,Wald Ratio,0.005369878525754435,0.0036168325790198155,-0.0017191133291244035,0.012458870380633272,0.13762571543433255,0.0,1.0,rs9981490,0.5167884491879932
ARHGEF5,1,5.0e-08,103.72607715999999,False,Wald Ratio,-0.00630680045854966,0.004248919310846316,-0.014634682307808438,0.002021081390709119,0.137721266817181,0.0,1.0,rs1635081,0.5170304043005602
LAMC3,1,5.0e-08,1424.93415289,False,Wald Ratio,-0.0015299309524992226,0.0010310651987140943,-0.003550818741978847,0.0004909568369804022,0.1378526161191398,0.0,1.0,rs10901333,0.5174066115734418
ABHD16A,1,5.0e-08,34.26580369,False,Wald Ratio,-0.0063395458241503645,0.004272979814772337,-0.014714586261104145,0.002035494612803416,0.13790556662296827,0.0,1.0,rs150043706,0.5174183593506545
RP11-445P17.8,2,5.0e-08,1040.819469185,False,IVW,-0.000687122829408456,0.00046314908820180973,-0.001594895042284003,0.00022064938346709115,0.13791802561170252,0.24541511845257122,0.620322098137422,rs7076488,0.5174183593506545
PLEKHA8P1,1,5.0e-08,53.07705316,False,Wald Ratio,0.004684920283565079,0.003158746521531177,-0.0015062228986360273,0.010876063465766184,0.13803242785577918,0.0,1.0,rs11182899,0.5177306594247465
KNDC1,1,5.0e-08,828.5647110400002,False,Wald Ratio,-0.00215911478303873,0.0014562245276104604,-0.005013314857155232,0.0006950852910777724,0.1381594872551426,0.0,1.0,rs11595788,0.5178957179228223
RPL10A,3,5.0e-08,516.3125078333334,False,IVW,-0.0007890659828315714,0.0005321934953292116,-0.0018321652336768261,0.0002540332680136834,0.13816278171836327,0.6585415684572788,0.7194481751490962,rs2076172,0.5178957179228223
RAP2A,1,5.0e-08,667.76244921,False,Wald Ratio,-0.002519124290735228,0.0016991827738038858,-0.005849522527390844,0.000811273945920388,0.13819387384273885,0.0,1.0,rs1304392,0.5178957179228223
POP4,1,5.0e-08,77.16392649,False,Wald Ratio,0.007349678223176589,0.00495782177617776,-0.002367652458131821,0.017067008904485,0.13822299405078864,0.0,1.0,rs2303754,0.5178957179228223
TCTN3,3,5.0e-08,480.1635122266667,False,IVW,-0.0014766133324228248,0.0009960923328712005,-0.0034289543048503777,0.00047572764000472804,0.13823227666031035,0.3306543149862371,0.8476163546801976,rs74412676,0.5178957179228223
HSPA8P15,1,5.0e-08,32.49114001,False,Wald Ratio,-0.005529896778289034,0.0037309874998007237,-0.012842632277898452,0.0017828387213203838,0.13829941356244158,0.0,1.0,rs7759049,0.5180304453907866
SIK3-IT1,1,1.0e-05 (relaxed),19.68075769,False,Wald Ratio,-0.0056476935128868385,0.003810940464209066,-0.013117136822736608,0.0018217497969629307,0.13834869141500183,0.0,1.0,rs1593527,0.5180982322631666
RP11-701P16.2,1,5.0e-08,92.76964489000001,False,Wald Ratio,-0.0028758119289193276,0.001941042570535568,-0.006680255367169041,0.0009286315093303857,0.1384517989649554,0.0,1.0,rs34202162,0.5183675285267461
ALOX12,1,5.0e-08,201.25394496,False,Wald Ratio,0.004682592337698333,0.003161185013107871,-0.001513330287993094,0.01087851496338976,0.138532632849526,0.0,1.0,rs434844,0.5185533289992619
KBTBD4,1,1.0e-05 (relaxed),23.480808489999998,False,Wald Ratio,0.008470211991188553,0.005719406325078701,-0.0027398244059657004,0.019680248388342807,0.13861723283770644,0.0,1.0,rs117441822,0.5187531398268762
ATP6V0D1,4,5.0e-08,1669.4871503074996,False,IVW,-0.0008168958010303285,0.0005517589016044685,-0.0018983432481750866,0.00026455164611442967,0.1387317667394461,1.2893319535495433,0.7316678552622817,rs9939523,0.5190149927877561
CRYGN,1,5.0e-08,731.2643556099999,False,Wald Ratio,0.002444336203886565,0.0016512364034469418,-0.000792087146869441,0.00568075955464257,0.13879143337919908,0.0,1.0,rs13242965,0.5190149927877561
HDAC10,1,5.0e-08,94.17149764,False,Wald Ratio,0.003112779417160617,0.002102972670644444,-0.001009047017302493,0.007234605851623726,0.13882504768144477,0.0,1.0,rs13058062,0.5190149927877561
IFNLR1,1,5.0e-08,421.99430625,False,Wald Ratio,-0.0030088920543400927,0.0020328894345631094,-0.006993355346083786,0.0009755712374036013,0.13884493370589301,0.0,1.0,rs12094257,0.5190149927877561
FAM131B,1,5.0e-08,309.13024041,False,Wald Ratio,0.0038892255955645487,0.0026277062451618835,-0.0012610786449527428,0.00903952983608184,0.13885086896873888,0.0,1.0,rs13232480,0.5190149927877561
GABBR1,3,5.0e-08,234.73874225666668,False,IVW,0.004950228270375626,0.0020665365607362963,0.000899816611332485,0.009000639929418765,0.13887461831574166,3.1718387853761367,0.20475945220726433,rs9257953,0.5190149927877561
DCAF10,1,5.0e-08,95.44117635999999,False,Wald Ratio,-0.004103781285054896,0.0027741427010249575,-0.009541100979063813,0.0013335384089540204,0.1390609244818768,0.0,1.0,rs138591682,0.5195944054847909
C1orf87,3,5.0e-08,904.1645255933332,False,IVW,-0.0012715767408365635,0.0008597114797476058,-0.002956611241141871,0.00041345775946874386,0.13912058683314132,1.4652150784001066,0.4806540303970478,rs72669669,0.5197004655619326
FFAR4,2,5.0e-08,357.56658541,False,IVW,0.0022068453206690267,0.001492818928670212,-0.0007190797795245886,0.005132770420862642,0.1393255086461198,0.03744865735078815,0.8465544414933812,rs10882259,0.5202335377463986
CHCHD6,1,5.0e-08,64.60783641,False,Wald Ratio,0.007947622522598787,0.0053764622071964955,-0.0025902434035063437,0.018485488448703916,0.13934748106224037,0.0,1.0,rs9814583,0.5202335377463986
ASPRV1,2,5.0e-08,1219.766328625,False,IVW,0.0012352092626192546,0.0008356233988086688,-0.0004026125990457361,0.002873031124284245,0.13935721452270222,0.74414192935728,0.38833729237072123,rs4852424,0.5202335377463986
TSPAN13,1,5.0e-08,94.53672900000001,False,Wald Ratio,0.0067619259845514935,0.004576905924533897,-0.002208809627534946,0.015732661596637932,0.13956814346069768,0.0,1.0,rs6461269,0.5209039244705644
APPBP2,1,5.0e-08,39.71772484,False,Wald Ratio,-0.011056270817459819,0.007484244861049724,-0.025725390745117278,0.0036128491101976405,0.13960254556174,0.0,1.0,rs3760332,0.5209153148560234
CDC42EP3,1,5.0e-08,509.96478976,False,Wald Ratio,-0.0029128768714644614,0.0019723391933243943,-0.006778661690380274,0.0009529079474513515,0.1397120802271461,0.0,1.0,rs727805,0.5210259185860683
RP5-894D12.3,1,5.0e-08,111.35736676,False,Wald Ratio,-0.002887258906461778,0.001955003976224382,-0.006719066699861566,0.0009445488869380108,0.13971430272657082,0.0,1.0,rs112187434,0.5210259185860683
EPHB1,2,5.0e-08,610.847896645,False,IVW,-0.0022929551226721625,0.001552690923028125,-0.005336229331807288,0.0007503190864629624,0.13973941671865675,0.04378316611236917,0.834257551818453,rs4245903,0.5210259185860683
CBL,1,5.0e-08,611.7212890000001,False,Wald Ratio,0.0017626166819172432,0.0011937579765808966,-0.000577148952181314,0.0041023823160158,0.13980229318358273,0.0,1.0,rs2155380,0.5210259185860683
CYSLTR2,1,5.0e-08,82.56084768999999,False,Wald Ratio,0.007051792926069626,0.004776104439671332,-0.0023093717756861856,0.016412957627825436,0.13981675181375808,0.0,1.0,rs2407247,0.5210259185860683
RBAK,1,5.0e-08,739.05684736,False,Wald Ratio,-0.00226695940062149,0.0015354013836930524,-0.005276346112659872,0.0007424273114168931,0.13982032805580635,0.0,1.0,rs67899063,0.5210259185860683
PRKAR1B,1,5.0e-08,316.61931844000003,False,Wald Ratio,-0.002021083611457694,0.0013690326544579946,-0.004704387614195364,0.0006622203912799757,0.13986715632554847,0.0,1.0,rs62432167,0.5210835581850478
MUSTN1,3,5.0e-08,158.29216676666667,False,IVW,0.010824960312152953,0.004540059649390863,0.001926443399346861,0.019723477224959044,0.13991143535567852,14.747352617577207,0.0006275568403757426,rs34135146,0.5210993017168452
FCGRT,1,5.0e-08,803.9549868099999,False,Wald Ratio,-0.0023339568023126576,0.0015812324869851292,-0.005433172476803511,0.0007652588721781955,0.13993410473402523,0.0,1.0,rs59774409,0.5210993017168452
CYP51A1,2,5.0e-08,658.5028611050001,False,IVW,0.001110659840262123,0.0007526074710802076,-0.0003644508030550837,0.0025857704835793296,0.1400112445219852,0.15867681415004417,0.690377674686584,rs55811257,0.521131775860729
TAP2,3,5.0e-08,455.0974149633332,False,IVW,0.001599320406412988,0.0006710762688914171,0.00028401091938581044,0.0029146298934401653,0.14001514100589563,2.684851094247675,0.2612113192051674,rs4148876,0.521131775860729
ZEB1-AS1,1,5.0e-08,49.84218800999999,False,Wald Ratio,-0.004742490366924105,0.0032138236567123804,-0.01104158473408037,0.0015566040002321603,0.14003691497461213,0.0,1.0,rs161230,0.521131775860729
IRAK3,1,5.0e-08,1158.27231556,False,Wald Ratio,0.0018979272392957358,0.0012864549614214676,-0.0006235244850903406,0.004419378963681812,0.14012767961642147,0.0,1.0,rs1436849,0.5213527820211508
AC068039.4,2,5.0e-08,1051.5708823250002,False,IVW,-0.0006807869505938392,0.0004615281351768196,-0.0015853820955404056,0.0002238081943527272,0.14019334969217034,0.0215090776162336,0.8834006023583368,rs7355594,0.5214803444112609
SLC6A9,1,5.0e-08,118.897216,False,Wald Ratio,-0.006049436051742184,0.0041019705420369465,-0.0140892983141346,0.0019904262106502308,0.14027616242761543,0.0,1.0,rs12037805,0.5216716013646504
NARS2,3,5.0e-08,857.26732095,False,IVW,-0.0033255758999598877,0.001397653690636712,-0.006064977133607844,-0.0005861746663119319,0.14037457318090607,5.295151282493404,0.07082270474192787,rs7942527,0.5219207670561502
FAM110C,1,5.0e-08,71.54791396,False,Wald Ratio,0.007195579352132667,0.004881450249259627,-0.0023720631364162,0.016763221840681533,0.14046384886540197,0.0,1.0,rs300791,0.5221358641493332
ZNF143,3,5.0e-08,1310.5887374466668,False,IVW,0.002288000707932877,0.0009629750753196776,0.00040056956030630887,0.004175431855559445,0.14069840482639773,3.6186516099322636,0.1637645088109576,rs11042379,0.5228907838504641
PHF14,2,5.0e-08,218.17931622500004,False,IVW,0.003009304947544037,0.0020430092693879873,-0.0009949932204564183,0.007013603115544493,0.1407573323184923,0.00853721922301244,0.9263825643564197,rs4398795,0.5229928072012675
RP11-114H24.6,1,5.0e-08,290.02430601000003,False,Wald Ratio,0.001471407143820303,0.0009991531303692892,-0.00048693299170350385,0.00342974727934411,0.14084427784597975,0.0,1.0,rs12591354,0.5230920793378399
RP11-379K17.4,1,5.0e-08,175.49360676000006,False,Wald Ratio,0.004121720746658698,0.0027989815213046785,-0.0013642830350984719,0.009607724528415868,0.14086465465933062,0.0,1.0,rs3772185,0.5230920793378399
GPR132,1,5.0e-08,53.29584016,False,Wald Ratio,-0.009182613974446849,0.00623595426622883,-0.021405084336255355,0.003039856387361657,0.1408784939237382,0.0,1.0,rs28450433,0.5230920793378399
CTD-2547E10.2,2,5.0e-08,39.69821984,False,IVW,-0.00697683447107136,0.004738917354939871,-0.016265112486753507,0.002311443544610787,0.14095546498686073,0.305651438354943,0.5803609771608453,rs117073822,0.5232609486643607
CTD-2349P21.10,1,5.0e-08,102.81148816,False,Wald Ratio,0.0025332947901590204,0.0017209250460838424,-0.0008397183001653107,0.0059063078804833516,0.14100626578501063,0.0,1.0,rs9899137,0.523332613867263
CA11,1,5.0e-08,199.45630441,False,Wald Ratio,0.0029282619845617287,0.0019903101612897085,-0.0009727459315661,0.0068292699006895575,0.14122105318792277,0.0,1.0,rs8102492,0.523965715737085
ZNF547,2,5.0e-08,87.69433765,False,IVW,-0.004848314706385048,0.0032955069293174595,-0.011307508287847268,0.0016108788750771727,0.14123991579118944,0.2767220993236502,0.5988577619477886,rs862710,0.523965715737085
